customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label
CUST04130,34,Employed,71617.98,12015.18,120,700.0,0.187,,1,0.1678,Low
CUST04131,43,Employed,41421.05,10303.42,60,823.0,0.2407,18.0,1,0.2487,Low
CUST04132,39,Self-Employed,114315.83,14363.16,60,625.0,0.2741,17.0,3,0.1256,Medium
CUST04133,49,Self-Employed,68454.06,102528.62,48,594.0,0.112,19.0,1,1.4978,Medium
CUST04134,40,Employed,67111.22,64013.09,12,,0.3231,20.0,0,0.9538,Low
CUST04135,49,Self-Employed,42738.41,76646.7,60,636.0,0.0818,19.0,0,1.7934,Low
CUST04136,44,Retired,44246.38,54792.84,60,647.0,0.221,20.0,1,1.2384,Low
CUST04137,38,Employed,78082.32,41777.25,12,658.0,0.3905,21.0,0,0.535,Low
CUST04138,30,Self-Employed,88082.95,56954.25,12,819.0,0.3996,19.0,1,0.6466,Low
CUST04139,61,Employed,87702.61,33039.83,36,659.0,0.1584,23.0,0,0.3767,Low
CUST04140,28,Unemployed,10000.0,103419.9,48,564.0,0.0855,19.0,0,5.0,High
CUST04141,46,Retired,43618.45,19751.65,60,626.0,0.2521,17.0,0,0.4528,Low
CUST04142,49,Employed,48838.57,79950.6,12,708.0,0.5066,12.0,0,1.637,Low
CUST04143,30,Employed,79321.09,74139.91,60,698.0,0.0498,16.0,0,0.9347,Low
CUST04144,37,Employed,89713.35,48778.92,36,693.0,0.1927,22.0,0,0.5437,Low
CUST04145,22,Employed,96417.14,19831.96,36,514.0,0.1368,21.0,0,0.2057,Low
CUST04146,26,Employed,34525.14,106986.87,60,525.0,0.4129,21.0,0,3.0988,Medium
CUST04147,25,Unemployed,35036.6,87583.35,48,639.0,0.3137,19.0,2,2.4998,High
CUST04148,48,Employed,48119.82,122374.07,24,685.0,0.2741,22.0,0,2.5431,Medium
CUST04149,61,Employed,102282.49,39150.94,120,583.0,,16.0,0,0.3828,Low
CUST04150,25,Self-Employed,64384.72,119776.8,60,769.0,0.674,22.0,0,1.8603,Low
CUST04151,38,Employed,,47332.13,36,693.0,0.2191,20.0,2,0.5715,Low
CUST04152,46,Unemployed,17480.73,21325.66,48,608.0,0.1054,17.0,0,1.22,Low
CUST04153,40,Unemployed,21717.33,24562.86,84,850.0,0.2446,16.0,0,1.131,Low
CUST04154,61,Employed,47734.24,37053.48,12,612.0,0.5995,19.0,1,0.7762,Low
CUST04155,47,Employed,56069.81,103952.19,120,,0.1022,19.0,0,1.854,Low
CUST04156,32,Employed,66430.31,40374.45,84,616.0,0.2316,19.0,2,0.6078,Medium
CUST04157,27,Self-Employed,67725.28,92561.29,48,653.0,0.1196,20.0,0,1.3667,Low
CUST04158,23,Employed,48336.56,42195.8,48,564.0,0.0628,20.0,0,0.873,Low
CUST04159,30,Self-Employed,96460.8,57957.4,120,708.0,0.0891,18.0,0,0.6008,Low
CUST04160,54,Unemployed,14796.07,134009.58,120,719.0,0.3463,19.0,0,5.0,High
CUST04161,45,Employed,65996.34,77552.5,60,703.0,0.1997,19.0,0,1.1751,Low
CUST04162,55,Unemployed,33377.58,92036.51,48,613.0,0.3361,22.0,0,2.7574,Medium
CUST04163,36,Employed,51302.83,32445.14,12,614.0,0.397,22.0,1,0.6324,Low
CUST04164,22,Unemployed,21177.97,24068.38,120,699.0,0.1261,,3,1.1365,Medium
CUST04165,44,Employed,65121.92,64911.14,84,667.0,0.3046,19.0,0,0.9968,Low
CUST04166,30,Self-Employed,81280.06,129030.9,60,585.0,0.3607,18.0,0,1.5875,Low
CUST04167,58,Employed,78017.43,39933.93,36,488.0,,17.0,0,0.5119,Low
CUST04168,42,Unemployed,28981.69,95145.41,120,618.0,0.6083,17.0,0,3.2829,Medium
CUST04169,46,Employed,82195.02,131453.95,12,691.0,0.0344,21.0,0,1.5993,Low
CUST04170,63,Employed,77876.18,140489.51,60,689.0,0.4225,18.0,3,1.804,High
CUST04171,59,Employed,,149099.59,120,528.0,0.4192,18.0,3,1.8019,High
CUST04172,47,Employed,86672.25,115628.79,60,716.0,0.2163,17.0,2,1.3341,Medium
CUST04173,49,Self-Employed,22611.48,15876.47,120,798.0,0.2542,17.0,0,0.7021,Low
CUST04174,58,Unemployed,12353.73,131361.99,24,621.0,0.2355,20.0,0,5.0,High
CUST04175,40,Employed,100809.27,133417.35,12,633.0,0.0249,21.0,0,1.3235,Low
CUST04176,47,Employed,99620.81,85806.01,48,608.0,0.3368,19.0,0,0.8613,Low
CUST04177,61,Employed,63468.23,14777.59,12,621.0,0.2351,20.0,0,0.2328,Low
CUST04178,40,Employed,77062.23,74116.47,120,746.0,0.1451,20.0,1,0.9618,Low
CUST04179,64,Employed,78812.0,35551.51,12,587.0,0.1878,22.0,1,0.4511,Low
CUST04180,39,Employed,100152.89,69105.52,24,669.0,0.2312,14.0,0,0.69,Low
CUST04181,40,Employed,71905.61,109998.34,120,627.0,0.2972,20.0,0,1.5298,Low
CUST04182,55,Employed,40754.26,101794.84,48,665.0,0.4733,18.0,0,2.4978,Medium
CUST04183,22,Retired,51709.26,118098.82,84,627.0,0.5674,14.0,0,2.2839,Medium
CUST04184,50,Employed,127670.73,74095.8,24,715.0,0.1677,15.0,0,0.5804,Low
CUST04185,54,Employed,39827.57,79064.85,24,733.0,0.139,19.0,0,1.9852,Low
CUST04186,42,Self-Employed,68438.75,140674.94,24,679.0,0.2869,19.0,0,2.0555,Low
CUST04187,23,Self-Employed,113101.48,96521.63,120,632.0,0.3334,20.0,0,0.8534,Low
CUST04188,26,Employed,49005.14,113393.39,12,,0.295,17.0,0,2.3139,Medium
CUST04189,35,Self-Employed,98756.59,101355.0,84,590.0,0.3612,20.0,0,1.0263,Low
CUST04190,47,Unemployed,22520.62,97870.38,24,684.0,0.3776,22.0,2,4.3458,High
CUST04191,30,Employed,49115.72,137463.61,36,608.0,0.0421,20.0,0,2.7988,Medium
CUST04192,29,Employed,29741.3,56690.44,48,667.0,0.2132,20.0,0,1.9061,Low
CUST04193,53,Employed,85743.35,67015.1,84,573.0,0.0839,18.0,0,0.7816,Low
CUST04194,52,Employed,70362.88,60063.81,48,744.0,0.1519,21.0,4,0.8536,Medium
CUST04195,26,Employed,22323.25,115953.55,84,549.0,0.1974,20.0,4,5.0,High
CUST04196,61,Self-Employed,113785.0,130920.84,24,639.0,0.048,22.0,0,1.1506,Low
CUST04197,56,Employed,,56837.85,84,531.0,0.1826,17.0,3,0.6329,Medium
CUST04198,22,Employed,68863.18,25640.32,12,743.0,0.3286,18.0,1,0.3723,Low
CUST04199,49,Employed,93672.63,76645.46,84,774.0,0.2028,20.0,1,0.8182,Low
CUST04200,24,Employed,87380.22,147727.64,120,554.0,0.1601,20.0,0,1.6906,Low
CUST04201,21,Self-Employed,42686.79,34533.86,60,675.0,0.3374,21.0,0,0.809,Low
CUST04202,39,Employed,82639.36,70540.14,120,626.0,0.4511,20.0,0,0.8536,Low
CUST04203,46,Retired,44536.97,44351.09,60,690.0,0.4289,17.0,0,0.9958,Low
CUST04204,45,Employed,25765.58,138788.44,12,776.0,0.1763,21.0,2,5.0,High
CUST04205,30,Employed,37760.43,84883.01,24,680.0,0.296,18.0,2,2.2479,Medium
CUST04206,35,Unemployed,27671.08,88917.95,24,588.0,0.3706,22.0,1,3.2134,High
CUST04207,42,Employed,46447.2,6197.88,36,594.0,0.1829,20.0,0,0.1334,Low
CUST04208,41,Employed,73230.42,99653.06,60,621.0,0.3034,17.0,0,1.3608,Low
CUST04209,42,Self-Employed,99826.29,49421.1,60,591.0,0.4551,20.0,0,0.4951,Low
CUST04210,56,Employed,68674.48,79445.37,48,710.0,0.2936,18.0,3,1.1568,Medium
CUST04211,54,Unemployed,15867.29,82004.77,24,717.0,0.4247,,1,5.0,High
CUST04212,50,Retired,34447.71,90872.56,12,750.0,0.1693,18.0,0,2.638,Medium
CUST04213,45,Employed,83779.82,124413.21,24,616.0,0.2059,17.0,0,1.485,Low
CUST04214,48,Employed,67358.49,48345.52,24,742.0,0.3356,18.0,0,0.7177,Low
CUST04215,21,Employed,46910.54,42143.4,36,784.0,0.3186,20.0,0,0.8984,Low
CUST04216,24,Employed,53624.22,120392.28,84,543.0,0.3615,17.0,0,2.2451,Medium
CUST04217,27,Self-Employed,83957.42,109214.19,84,611.0,0.126,19.0,2,1.3008,Medium
CUST04218,29,Self-Employed,88791.38,37714.17,12,641.0,0.4604,17.0,0,0.4248,Low
CUST04219,56,Employed,29671.5,5121.27,36,715.0,0.09,21.0,0,0.1726,Low
CUST04220,39,Employed,69376.94,101560.77,36,757.0,0.2328,21.0,0,1.4639,Low
CUST04221,21,Employed,70919.96,27790.81,36,511.0,,18.0,0,0.3919,Low
CUST04222,30,Employed,85105.04,143764.46,84,596.0,0.6726,19.0,0,1.6893,Medium
CUST04223,56,Unemployed,11090.92,92639.06,36,741.0,0.0692,18.0,0,5.0,High
CUST04224,29,Employed,41956.09,128199.51,24,581.0,0.0988,21.0,0,3.0556,Medium
CUST04225,62,Unemployed,10103.08,121815.12,84,713.0,0.494,20.0,0,5.0,High
CUST04226,52,Self-Employed,70639.47,85880.67,84,,0.339,21.0,3,1.2158,Medium
CUST04227,52,Self-Employed,10000.0,68560.85,48,712.0,0.3214,22.0,0,5.0,High
CUST04228,26,Employed,46522.06,77035.77,24,713.0,0.2215,21.0,3,1.6559,Medium
CUST04229,58,Self-Employed,45178.16,121433.37,36,615.0,0.8352,14.0,0,2.6879,Medium
CUST04230,37,Self-Employed,38694.0,97865.35,36,628.0,0.1524,21.0,2,2.5292,Medium
CUST04231,30,Self-Employed,104328.99,34828.99,48,622.0,0.6032,21.0,0,0.3338,Low
CUST04232,47,Employed,97830.74,93356.49,60,668.0,0.1377,18.0,2,0.9543,Medium
CUST04233,55,Employed,27173.92,63676.65,120,479.0,0.2887,19.0,0,2.3433,Medium
CUST04234,41,Self-Employed,111207.31,13888.14,12,688.0,0.1251,18.0,0,0.1249,Low
CUST04235,45,Employed,64080.53,60284.03,36,787.0,0.3447,,0,0.9408,Low
CUST04236,48,Employed,43465.44,38002.22,120,665.0,0.3838,21.0,0,0.8743,Low
CUST04237,35,Retired,47167.84,126594.76,36,640.0,0.1682,19.0,3,2.6839,High
CUST04238,24,Employed,69707.0,20224.92,24,655.0,0.4065,21.0,0,0.2901,Low
CUST04239,49,Employed,63743.02,57290.4,36,692.0,0.4056,21.0,4,0.8988,Medium
CUST04240,29,Employed,74080.12,105846.34,36,741.0,0.2229,15.0,1,1.4288,Medium
CUST04241,47,Self-Employed,64355.73,135121.83,12,644.0,0.1108,18.0,2,2.0996,Medium
CUST04242,46,Employed,40027.88,53620.92,120,636.0,0.3652,18.0,0,1.3396,Low
CUST04243,39,Self-Employed,38849.97,92933.59,24,540.0,0.5422,23.0,0,2.3921,Medium
CUST04244,48,Employed,71328.03,59179.19,120,653.0,0.0356,20.0,0,0.8297,Low
CUST04245,37,Employed,90492.69,34417.76,60,553.0,0.2474,19.0,1,0.3803,Low
CUST04246,63,Self-Employed,53034.22,52229.08,36,606.0,0.2923,21.0,4,0.9848,High
CUST04247,61,Employed,42734.17,97205.81,36,720.0,0.2127,17.0,0,2.2747,Low
CUST04248,62,Retired,55769.78,108869.2,60,731.0,0.4841,21.0,1,1.9521,Medium
CUST04249,40,Employed,62282.04,58737.81,48,687.0,0.2102,19.0,0,0.9431,Low
CUST04250,60,Employed,26574.51,27117.15,120,747.0,0.5584,19.0,5,1.0204,High
CUST04251,59,Employed,46632.49,25235.84,60,517.0,0.1348,17.0,2,0.5412,Medium
CUST04252,43,Employed,61364.64,122829.04,60,780.0,0.2678,20.0,0,2.0016,Low
CUST04253,52,Retired,27603.04,99724.66,24,582.0,0.2742,20.0,1,3.6128,High
CUST04254,53,Unemployed,,110564.47,84,674.0,0.0383,17.0,1,4.4182,High
CUST04255,25,Employed,38993.61,75796.86,60,596.0,0.2285,21.0,1,1.9438,Medium
CUST04256,63,Employed,62379.71,71311.37,24,674.0,0.2471,18.0,0,1.1432,Low
CUST04257,54,Self-Employed,114119.58,35616.77,84,651.0,0.4417,21.0,2,0.3121,Low
CUST04258,60,Employed,10000.0,29409.26,60,741.0,0.3674,17.0,0,2.9409,Medium
CUST04259,31,Employed,59352.2,27317.43,120,847.0,0.0526,17.0,0,0.4603,Low
CUST04260,23,Unemployed,10000.0,148809.35,36,720.0,0.6019,18.0,0,5.0,High
CUST04261,53,Retired,48073.96,124029.3,36,640.0,0.4499,19.0,0,2.58,Medium
CUST04262,31,Retired,30721.31,95788.79,84,772.0,0.1439,22.0,3,3.118,High
CUST04263,36,Self-Employed,73513.05,36088.57,48,514.0,0.1673,21.0,0,0.4909,Low
CUST04264,38,Self-Employed,53457.9,53960.53,84,603.0,0.3965,20.0,2,1.0094,Medium
CUST04265,50,Employed,45410.82,55863.93,120,631.0,0.4126,22.0,0,1.2302,Low
CUST04266,30,Employed,48311.18,74262.64,60,627.0,0.3157,22.0,0,1.5372,Low
CUST04267,38,Employed,55602.97,66189.54,12,590.0,0.1844,21.0,0,1.1904,Low
CUST04268,58,Self-Employed,43092.51,140452.21,60,705.0,0.0601,21.0,0,3.2593,Medium
CUST04269,39,Self-Employed,61106.5,109517.4,84,649.0,0.2604,18.0,0,1.7922,Low
CUST04270,56,Unemployed,32576.31,16803.76,120,639.0,0.1535,,3,0.5158,Medium
CUST04271,33,Unemployed,17357.57,57193.74,12,762.0,0.0409,15.0,0,3.295,Medium
CUST04272,23,Unemployed,16530.23,24279.58,120,614.0,0.5696,20.0,0,1.4688,Medium
CUST04273,30,Retired,51705.97,45506.41,120,732.0,0.3929,20.0,0,0.8801,Low
CUST04274,58,Employed,76021.28,144039.49,84,628.0,0.2687,21.0,0,1.8947,Low
CUST04275,21,Self-Employed,87368.61,107263.21,60,629.0,0.181,19.0,2,1.2277,Medium
CUST04276,47,Employed,71530.16,6138.57,24,589.0,0.4676,23.0,0,0.0858,Low
CUST04277,28,Employed,127915.23,52684.89,36,533.0,0.0698,22.0,2,0.4119,Low
CUST04278,62,Retired,54321.23,68611.75,120,597.0,0.1168,22.0,0,1.2631,Low
CUST04279,37,Unemployed,15439.15,92362.71,120,507.0,0.4088,18.0,0,5.0,High
CUST04280,29,Employed,,77460.42,12,670.0,0.0807,20.0,3,1.1452,Medium
CUST04281,26,Employed,64328.43,15117.05,12,624.0,0.1381,20.0,1,0.235,Low
CUST04282,63,Self-Employed,92748.15,79754.38,60,736.0,0.0449,16.0,1,0.8599,Low
CUST04283,45,Self-Employed,45625.62,23887.6,36,591.0,0.4476,21.0,0,0.5236,Low
CUST04284,59,Retired,36030.58,80283.97,120,629.0,0.2043,22.0,0,2.2282,Medium
CUST04285,48,Employed,50383.52,40679.95,48,747.0,0.5141,20.0,1,0.8074,Low
CUST04286,53,Employed,86908.77,25907.88,12,721.0,,21.0,0,0.2981,Low
CUST04287,57,Employed,71219.42,46748.83,36,660.0,0.4781,21.0,0,0.6564,Low
CUST04288,29,Employed,71371.12,19445.2,36,567.0,0.2533,20.0,0,0.2725,Low
CUST04289,38,Employed,89367.58,46177.64,120,696.0,0.1506,18.0,2,0.5167,Low
CUST04290,41,Unemployed,27593.36,130705.24,12,626.0,0.1844,21.0,2,4.7368,High
CUST04291,22,Employed,85889.96,49539.75,24,608.0,0.3133,,0,0.5768,Low
CUST04292,63,Employed,89063.28,73182.19,84,756.0,0.2486,20.0,1,0.8217,Low
CUST04293,58,Employed,96253.36,80372.21,24,767.0,0.0911,16.0,0,0.835,Low
CUST04294,60,Employed,45667.62,30852.16,60,579.0,0.4368,19.0,2,0.6756,Medium
CUST04295,56,Unemployed,21595.54,69058.75,120,787.0,0.29,18.0,0,3.1978,Medium
CUST04296,63,Self-Employed,40729.74,128682.26,84,642.0,0.0335,17.0,1,3.1594,Medium
CUST04297,57,Self-Employed,24463.67,16676.43,84,712.0,0.0409,19.0,0,0.6817,Low
CUST04298,35,Employed,57734.91,138808.85,60,796.0,,17.0,0,2.4042,Medium
CUST04299,48,Employed,68888.34,131311.47,36,636.0,0.1033,20.0,1,1.9061,Medium
CUST04300,38,Employed,60397.29,129095.28,120,670.0,0.35,20.0,0,2.1374,Medium
CUST04301,54,Employed,66320.37,33788.7,12,707.0,0.407,18.0,0,0.5095,Low
CUST04302,42,Unemployed,21985.19,75225.47,24,776.0,0.2125,21.0,0,3.4216,Medium
CUST04303,31,Employed,64244.91,94342.54,36,651.0,0.5199,18.0,4,1.4685,High
CUST04304,33,Self-Employed,109943.62,19492.74,120,714.0,0.3504,22.0,2,0.1773,Low
CUST04305,24,Employed,97300.09,85742.6,24,588.0,,19.0,2,0.8812,Medium
CUST04306,42,Self-Employed,111108.13,126806.27,12,531.0,0.1946,16.0,2,1.1413,Medium
CUST04307,27,Unemployed,18234.72,140800.32,24,595.0,0.2044,20.0,0,5.0,High
CUST04308,63,Self-Employed,16616.61,45357.64,48,595.0,0.3746,20.0,0,2.7297,Medium
CUST04309,44,Employed,10000.0,46867.2,120,728.0,0.3899,19.0,2,4.6867,High
CUST04310,24,Retired,66358.03,44255.94,60,644.0,0.331,18.0,0,0.6669,Low
CUST04311,48,Self-Employed,103142.25,27250.26,84,601.0,0.1661,20.0,5,0.2642,High
CUST04312,35,Employed,70218.43,67453.49,24,579.0,0.3547,24.0,0,0.9606,Low
CUST04313,21,Employed,89924.53,118747.98,12,616.0,0.4079,19.0,0,1.3205,Low
CUST04314,23,Self-Employed,76931.01,108252.85,120,723.0,0.1378,20.0,0,1.4071,Low
CUST04315,34,Self-Employed,93982.78,135546.31,12,578.0,0.3382,19.0,0,1.4422,Low
CUST04316,58,Employed,33966.33,56582.51,48,639.0,0.2481,18.0,1,1.6658,Medium
CUST04317,21,Employed,54716.27,87971.79,12,619.0,0.2643,20.0,0,1.6078,Low
CUST04318,58,Retired,23397.55,116147.65,48,678.0,0.5182,19.0,0,4.9641,High
CUST04319,58,Employed,72344.31,135235.13,36,797.0,0.4225,21.0,0,1.8693,Low
CUST04320,41,Employed,66124.93,131404.38,24,597.0,0.26,20.0,0,1.9872,Medium
CUST04321,49,Employed,51234.04,72500.05,12,675.0,0.4544,20.0,0,1.4151,Low
CUST04322,25,Unemployed,21153.79,136494.39,60,648.0,0.1478,20.0,0,5.0,High
CUST04323,30,Employed,47628.46,69388.09,24,612.0,0.2459,19.0,0,1.4569,Low
CUST04324,48,Self-Employed,119534.52,135910.67,120,654.0,0.1095,18.0,0,1.137,Low
CUST04325,41,Employed,97431.54,117660.77,48,795.0,0.1987,23.0,0,1.2076,Low
CUST04326,27,Self-Employed,64471.86,37138.95,24,644.0,0.4087,17.0,0,0.576,Low
CUST04327,23,Unemployed,14785.36,139801.81,24,644.0,0.2137,20.0,0,5.0,High
CUST04328,40,Employed,84368.83,40157.37,12,619.0,0.1784,19.0,1,0.476,Low
CUST04329,39,Employed,68897.97,136720.89,60,683.0,,21.0,0,1.9844,Low
CUST04330,55,Employed,43279.95,94190.82,36,570.0,0.2926,19.0,1,2.1763,Medium
CUST04331,24,Employed,84701.7,101769.54,60,659.0,0.2169,18.0,1,1.2015,Low
CUST04332,25,Unemployed,12772.96,20853.36,84,685.0,0.0891,21.0,0,1.6326,Low
CUST04333,21,Employed,21290.25,14532.45,48,582.0,0.3452,,0,0.6826,Low
CUST04334,24,Self-Employed,101617.78,145409.45,84,777.0,0.7579,18.0,0,1.4309,Low
CUST04335,32,Employed,82467.59,53854.52,120,774.0,0.1208,19.0,5,0.653,Medium
CUST04336,47,Employed,71770.01,127433.81,60,829.0,0.1291,21.0,0,1.7756,Low
CUST04337,62,Employed,97695.27,107148.94,60,695.0,0.1687,17.0,2,1.0968,Medium
CUST04338,43,Employed,82009.35,92600.07,48,683.0,0.3509,22.0,1,1.1291,Low
CUST04339,45,Employed,87558.84,104355.44,120,643.0,0.3405,21.0,1,1.1918,Low
CUST04340,41,Self-Employed,54710.73,17961.14,120,655.0,0.2768,18.0,0,0.3283,Low
CUST04341,44,Employed,80140.88,64797.31,60,724.0,0.4075,21.0,0,0.8085,Low
CUST04342,45,Employed,29182.34,93026.08,36,651.0,0.5238,20.0,0,3.1878,Medium
CUST04343,52,Self-Employed,44750.06,130796.63,24,637.0,0.1223,19.0,0,2.9228,Medium
CUST04344,52,Unemployed,39022.39,108629.67,36,694.0,0.3088,20.0,0,2.7838,Medium
CUST04345,25,Employed,89633.01,41657.05,84,599.0,0.1226,22.0,2,0.4648,Low
CUST04346,56,Self-Employed,57104.95,147814.31,24,776.0,0.2427,18.0,0,2.5885,Medium
CUST04347,62,Employed,42724.74,98240.31,24,650.0,0.3449,21.0,1,2.2994,Medium
CUST04348,62,Self-Employed,83337.73,77690.91,60,711.0,0.6009,18.0,2,0.9322,Medium
CUST04349,59,Unemployed,28242.53,118299.93,24,585.0,0.3705,17.0,0,4.1887,High
CUST04350,36,Unemployed,16582.95,92391.56,48,646.0,0.2596,19.0,0,5.0,High
CUST04351,53,Self-Employed,86226.31,107948.34,36,618.0,0.01,18.0,2,1.2519,Medium
CUST04352,41,Employed,60510.87,94484.32,24,621.0,0.4879,22.0,0,1.5614,Low
CUST04353,29,Unemployed,25379.79,30931.51,60,559.0,0.1634,22.0,0,1.2187,Low
CUST04354,26,Employed,52320.17,83786.63,60,734.0,0.2231,21.0,0,1.6014,Low
CUST04355,55,Employed,66068.17,46049.67,60,688.0,0.3672,20.0,0,0.697,Low
CUST04356,59,Employed,38756.88,87691.82,12,536.0,0.1506,21.0,2,2.2626,Medium
CUST04357,42,Retired,26330.87,23198.01,36,633.0,0.444,19.0,0,0.881,Low
CUST04358,61,Unemployed,22262.36,38635.04,60,632.0,0.3823,20.0,0,1.7354,Low
CUST04359,25,Employed,88566.16,122264.78,120,681.0,0.2758,17.0,0,1.3805,Low
CUST04360,62,Self-Employed,90940.64,63764.23,48,,0.3341,19.0,1,0.7012,Low
CUST04361,43,Unemployed,22266.26,102698.81,60,736.0,0.1004,,1,4.6123,High
CUST04362,37,Employed,67642.55,77188.03,12,727.0,0.0417,17.0,0,1.1411,Low
CUST04363,32,Employed,83230.47,54401.1,36,826.0,0.1931,17.0,0,0.6536,Low
CUST04364,43,Self-Employed,66392.09,76800.41,24,471.0,0.4994,17.0,0,1.1568,Medium
CUST04365,36,Employed,80736.5,122986.52,36,759.0,0.4566,18.0,1,1.5233,Low
CUST04366,23,Employed,54451.29,45832.1,24,713.0,0.4635,19.0,1,0.8417,Low
CUST04367,50,Self-Employed,69957.77,66109.32,120,635.0,0.417,20.0,0,0.945,Low
CUST04368,42,Unemployed,16583.74,34374.58,24,629.0,,20.0,0,2.0728,Medium
CUST04369,29,Self-Employed,40695.49,55922.4,60,642.0,0.1517,,0,1.3742,Low
CUST04370,49,Self-Employed,86682.09,133340.91,84,669.0,0.2606,21.0,1,1.5383,Medium
CUST04371,57,Employed,71698.05,118929.76,48,606.0,0.4429,17.0,0,1.6588,Medium
CUST04372,43,Employed,58326.52,59174.22,48,521.0,0.1127,16.0,0,1.0145,Low
CUST04373,33,Self-Employed,68416.68,24197.21,84,608.0,0.12,22.0,3,0.3537,Medium
CUST04374,52,Employed,22983.42,65895.65,60,628.0,0.0651,23.0,0,2.8671,Medium
CUST04375,43,Unemployed,18484.52,116899.75,12,695.0,0.1802,21.0,0,5.0,High
CUST04376,37,Employed,58359.97,11351.14,24,554.0,0.2064,18.0,2,0.1945,Low
CUST04377,60,Employed,77782.64,113074.4,84,701.0,0.1221,22.0,0,1.4537,Low
CUST04378,41,Employed,75759.96,103586.94,48,553.0,0.2663,20.0,5,1.3673,High
CUST04379,22,Retired,33421.19,14374.1,36,681.0,0.2622,22.0,2,0.4301,Low
CUST04380,57,Employed,87134.59,97167.84,12,694.0,0.6009,20.0,0,1.1151,Low
CUST04381,26,Employed,128110.76,48305.1,60,639.0,0.4399,19.0,1,0.3771,Low
CUST04382,64,Employed,75273.2,30706.37,12,653.0,0.4306,19.0,0,0.4079,Low
CUST04383,38,Unemployed,17873.51,60807.88,120,705.0,0.2092,19.0,0,3.4021,Medium
CUST04384,50,Employed,,34781.23,120,603.0,0.3143,16.0,0,0.4266,Low
CUST04385,42,Employed,97118.08,124560.6,48,674.0,0.1414,19.0,0,1.2826,Low
CUST04386,53,Employed,74497.95,112590.07,84,621.0,0.2981,17.0,4,1.5113,High
CUST04387,50,Self-Employed,65033.14,147209.18,120,774.0,0.1622,14.0,0,2.2636,Low
CUST04388,37,Employed,76107.2,82440.85,120,693.0,0.329,21.0,1,1.0832,Low
CUST04389,63,Employed,52402.56,17934.84,120,566.0,0.1031,20.0,0,0.3423,Low
CUST04390,52,Employed,38561.48,58326.45,60,795.0,0.2816,19.0,1,1.5126,Low
CUST04391,62,Employed,68733.74,126602.37,48,730.0,0.1155,21.0,0,1.8419,Low
CUST04392,34,Self-Employed,125212.57,62545.17,24,553.0,0.0983,19.0,1,0.4995,Low
CUST04393,30,Employed,85462.94,71072.89,120,527.0,0.4889,18.0,2,0.8316,Medium
CUST04394,56,Retired,39475.91,64735.78,120,551.0,0.1046,22.0,0,1.6399,Low
CUST04395,54,Retired,57381.1,39129.91,120,571.0,0.5315,18.0,0,0.6819,Low
CUST04396,29,Employed,53998.44,15613.31,12,662.0,0.5385,21.0,0,0.2891,Low
CUST04397,62,Self-Employed,92776.61,31181.25,84,656.0,0.1279,20.0,2,0.3361,Low
CUST04398,48,Self-Employed,50097.96,57771.75,24,708.0,0.2579,18.0,1,1.1532,Low
CUST04399,31,Unemployed,11487.88,40588.46,36,625.0,0.3971,21.0,1,3.5332,High
CUST04400,34,Employed,10000.0,88046.6,24,629.0,0.2482,19.0,1,5.0,High
CUST04401,59,Employed,66774.2,94016.32,12,659.0,0.1258,19.0,2,1.408,Medium
CUST04402,39,Employed,67284.4,87659.58,36,740.0,0.1724,21.0,0,1.3028,Low
CUST04403,35,Unemployed,24899.33,17313.26,48,498.0,0.0601,20.0,2,0.6953,Medium
CUST04404,48,Employed,70996.23,101694.75,84,629.0,0.2597,19.0,2,1.4324,Medium
CUST04405,44,Employed,84546.7,60764.03,36,755.0,0.1182,19.0,0,0.7187,Low
CUST04406,28,Employed,75940.62,132333.02,12,655.0,0.1004,18.0,0,1.7426,Low
CUST04407,63,Employed,85730.49,81214.08,120,626.0,0.418,17.0,3,0.9473,Medium
CUST04408,29,Employed,117428.5,17254.63,60,584.0,0.5263,21.0,2,0.1469,Low
CUST04409,53,Employed,73400.34,6336.62,36,722.0,0.1441,22.0,5,0.0863,Medium
CUST04410,53,Employed,68680.48,106864.28,48,611.0,0.3642,18.0,1,1.556,Medium
CUST04411,39,Unemployed,15060.49,63074.06,36,610.0,0.0846,18.0,0,4.188,High
CUST04412,23,Employed,55635.37,46759.4,84,759.0,0.2064,20.0,0,0.8405,Low
CUST04413,30,Self-Employed,134397.04,69840.96,24,566.0,0.1708,20.0,2,0.5197,Medium
CUST04414,60,Employed,73419.89,15496.97,60,780.0,,19.0,1,0.2111,Low
CUST04415,62,Employed,66448.3,61837.73,12,663.0,0.2944,19.0,0,0.9306,Low
CUST04416,21,Unemployed,31522.38,50631.46,60,651.0,0.1888,19.0,0,1.6062,Low
CUST04417,49,Self-Employed,25707.06,121027.43,24,672.0,0.1424,17.0,0,4.7079,High
CUST04418,54,Employed,31078.9,30353.83,120,651.0,0.1922,21.0,0,0.9767,Low
CUST04419,33,Retired,43478.98,114665.95,60,607.0,0.2597,18.0,2,2.6373,High
CUST04420,21,Unemployed,,77558.37,120,677.0,0.0605,18.0,2,3.4693,High
CUST04421,54,Retired,49611.48,16873.75,120,610.0,0.3042,17.0,2,0.3401,Medium
CUST04422,49,Employed,97561.06,145603.39,24,684.0,0.0889,16.0,0,1.4924,Low
