customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label,monthly_emi,emi_to_income_ratio,risk_score_numeric
CUST04091,42,Self-Employed,60612.54,33381.16,24,609,0.1487,18,1,0.5507,Low,1390.88,0.2754,0
CUST04092,57,Self-Employed,77593.9,92546.98,24,677,0.2976,18,0,1.1927,Low,3856.12,0.5964,0
CUST04093,28,Self-Employed,81972.16,114637.86,84,647,0.1997,23,0,1.3985,Low,1364.74,0.1998,0
CUST04094,27,Employed,98243.7,77137.28,24,573,0.2528,19,0,0.7852,Low,3214.05,0.3926,0
CUST04095,34,Retired,27527.21,31955.36,12,595,0.3279,18,0,1.1609,Low,2662.95,1.1609,0
CUST04096,23,Self-Employed,121946.23,13404.85,12,723,0.0917,21,0,0.1099,Low,1117.07,0.1099,0
CUST04097,36,Employed,49932.41,50462.43,12,715,0.4202,19,0,1.0106,Low,4205.2,1.0106,0
CUST04098,39,Self-Employed,68878.51,121864.69,84,709,0.5241,20,3,1.7693,Medium,1450.77,0.2528,1
CUST04099,38,Employed,77420.7,65829.46,60,636,0.2549,18,0,0.8503,Low,1097.16,0.1701,0
CUST04100,36,Employed,61541.8,41576.41,120,470,0.4341,19,0,0.6756,Low,346.47,0.0676,0
CUST04101,28,Employed,60226.4,8005.09,120,516,0.4882,19,0,0.1329,Low,66.71,0.0133,0
CUST04102,53,Unemployed,22480.07,76929.0,36,628,0.0344,22,0,3.4221,Medium,2136.92,1.1407,1
CUST04103,32,Employed,89780.78,104299.21,60,528,0.5036,21,5,1.1617,High,1738.32,0.2323,2
CUST04104,31,Self-Employed,66559.85,32597.77,24,741,0.3294,19,1,0.4898,Low,1358.24,0.2449,0
CUST04105,25,Employed,40731.78,82892.38,36,585,0.291,19,1,2.0351,Medium,2302.57,0.6784,1
CUST04106,47,Employed,101336.18,66007.12,12,628,0.1462,19,0,0.6514,Low,5500.59,0.6514,0
CUST04107,32,Retired,44278.03,107072.41,12,788,0.1072,18,0,2.4182,Low,8922.7,2.4182,0
CUST04108,37,Self-Employed,61274.55,129787.71,48,732,0.6882,18,5,2.1181,High,2703.91,0.5295,2
CUST04109,26,Retired,24541.51,49522.09,24,677,0.2004,21,0,2.0179,Low,2063.42,1.0089,0
CUST04110,53,Employed,45221.79,136191.81,24,667,0.0711,18,0,3.0116,Medium,5674.66,1.5058,1
CUST04111,25,Employed,80009.92,107508.01,48,589,0.3681,20,0,1.3437,Low,2239.75,0.3359,0
CUST04112,48,Unemployed,19433.81,10389.09,60,710,0.1686,18,0,0.5346,Low,173.15,0.1069,0
CUST04113,34,Self-Employed,76962.52,119730.22,48,667,0.2573,21,1,1.5557,Medium,2494.38,0.3889,1
CUST04114,25,Employed,34325.32,76720.92,84,639,0.2691,19,0,2.2351,Medium,913.34,0.3193,1
CUST04115,53,Employed,74013.32,142091.83,24,701,0.2279,17,2,1.9198,Medium,5920.49,0.9599,1
CUST04116,61,Unemployed,10569.95,51926.57,84,702,0.2732,22,0,4.9127,High,618.17,0.7018,2
CUST04117,39,Employed,50907.13,90725.98,84,572,0.0858,17,0,1.7822,Low,1080.07,0.2546,0
CUST04119,25,Employed,62033.56,44318.16,12,643,0.136,17,1,0.7144,Low,3693.18,0.7144,0
CUST04120,22,Employed,74320.26,73433.26,48,656,0.1327,16,1,0.9881,Low,1529.86,0.247,0
CUST04121,50,Retired,29323.68,114111.85,36,544,0.1622,21,0,3.8915,High,3169.77,1.2972,2
CUST04122,59,Employed,80829.91,105209.31,12,547,0.1382,18,0,1.3016,Low,8767.44,1.3016,0
CUST04123,24,Employed,43392.58,126611.97,60,533,0.4131,19,2,2.9178,High,2110.2,0.5836,2
CUST04124,53,Unemployed,24588.12,80370.52,12,841,0.3848,21,1,3.2687,Medium,6697.54,3.2687,1
CUST04125,33,Employed,74185.83,51243.57,60,831,0.1673,19,0,0.6907,Low,854.06,0.1381,0
CUST04126,40,Employed,80877.54,82587.27,12,513,0.2355,22,0,1.0211,Low,6882.27,1.0211,0
CUST04127,27,Self-Employed,117131.63,55744.2,24,528,0.297,19,0,0.4759,Low,2322.67,0.238,0
CUST04128,35,Employed,68957.07,30582.43,120,609,0.3374,19,2,0.4435,Low,254.85,0.0443,0
CUST04129,43,Employed,68831.74,85470.61,84,738,0.1982,19,1,1.2417,Low,1017.51,0.1774,0
CUST04130,34,Employed,71617.98,12015.18,120,700,0.187,19,1,0.1678,Low,100.13,0.0168,0
CUST04131,43,Employed,41421.05,10303.42,60,823,0.2407,18,1,0.2487,Low,171.72,0.0497,0
CUST04132,39,Self-Employed,114315.83,14363.16,60,625,0.2741,17,3,0.1256,Medium,239.39,0.0251,1
CUST04133,49,Self-Employed,68454.06,102528.62,48,594,0.112,19,1,1.4978,Medium,2136.01,0.3744,1
CUST04134,40,Employed,67111.22,64013.09,12,648,0.3231,20,0,0.9538,Low,5334.42,0.9538,0
CUST04135,49,Self-Employed,42738.41,76646.7,60,636,0.0818,19,0,1.7934,Low,1277.44,0.3587,0
CUST04136,44,Retired,44246.38,54792.84,60,647,0.221,20,1,1.2384,Low,913.21,0.2477,0
CUST04137,38,Employed,78082.32,41777.25,12,658,0.3905,21,0,0.535,Low,3481.44,0.535,0
CUST04138,30,Self-Employed,88082.95,56954.25,12,819,0.3996,19,1,0.6466,Low,4746.19,0.6466,0
CUST04139,61,Employed,87702.61,33039.83,36,659,0.1584,23,0,0.3767,Low,917.77,0.1256,0
CUST04140,28,Unemployed,10000.0,103419.9,48,564,0.0855,19,0,5.0,High,2154.58,2.5855,2
CUST04141,46,Retired,43618.45,19751.65,60,626,0.2521,17,0,0.4528,Low,329.19,0.0906,0
CUST04142,49,Employed,48838.57,79950.6,12,708,0.5066,12,0,1.637,Low,6662.55,1.637,0
CUST04143,30,Employed,79321.09,74139.91,60,698,0.0498,16,0,0.9347,Low,1235.67,0.1869,0
CUST04144,37,Employed,89713.35,48778.92,36,693,0.1927,22,0,0.5437,Low,1354.97,0.1812,0
CUST04145,22,Employed,96417.14,19831.96,36,514,0.1368,21,0,0.2057,Low,550.89,0.0686,0
CUST04146,26,Employed,34525.14,106986.87,60,525,0.4129,21,0,3.0988,Medium,1783.11,0.6198,1
CUST04147,25,Unemployed,35036.6,87583.35,48,639,0.3137,19,2,2.4998,High,1824.65,0.6249,2
CUST04148,48,Employed,48119.82,122374.07,24,685,0.2741,22,0,2.5431,Medium,5098.92,1.2716,1
CUST04149,61,Employed,102282.49,39150.94,120,583,0.2601,16,0,0.3828,Low,326.26,0.0383,0
CUST04150,25,Self-Employed,64384.72,119776.8,60,769,0.674,22,0,1.8603,Low,1996.28,0.3721,0
CUST04151,38,Employed,59158.41,47332.13,36,693,0.2191,20,2,0.5715,Low,1314.78,0.2667,0
CUST04152,46,Unemployed,17480.73,21325.66,48,608,0.1054,17,0,1.22,Low,444.28,0.305,0
CUST04153,40,Unemployed,21717.33,24562.86,84,850,0.2446,16,0,1.131,Low,292.42,0.1616,0
CUST04154,61,Employed,47734.24,37053.48,12,612,0.5995,19,1,0.7762,Low,3087.79,0.7762,0
CUST04155,47,Employed,56069.81,103952.19,120,648,0.1022,19,0,1.854,Low,866.27,0.1854,0
CUST04156,32,Employed,66430.31,40374.45,84,616,0.2316,19,2,0.6078,Medium,480.65,0.0868,1
CUST04157,27,Self-Employed,67725.28,92561.29,48,653,0.1196,20,0,1.3667,Low,1928.36,0.3417,0
CUST04158,23,Employed,48336.56,42195.8,48,564,0.0628,20,0,0.873,Low,879.08,0.2182,0
CUST04159,30,Self-Employed,96460.8,57957.4,120,708,0.0891,18,0,0.6008,Low,482.98,0.0601,0
CUST04160,54,Unemployed,14796.07,134009.58,120,719,0.3463,19,0,5.0,High,1116.75,0.9057,2
CUST04161,45,Employed,65996.34,77552.5,60,703,0.1997,19,0,1.1751,Low,1292.54,0.235,0
CUST04162,55,Unemployed,33377.58,92036.51,48,613,0.3361,22,0,2.7574,Medium,1917.43,0.6894,1
CUST04163,36,Employed,51302.83,32445.14,12,614,0.397,22,1,0.6324,Low,2703.76,0.6324,0
CUST04164,22,Unemployed,21177.97,24068.38,120,699,0.1261,19,3,1.1365,Medium,200.57,0.1136,1
CUST04165,44,Employed,65121.92,64911.14,84,667,0.3046,19,0,0.9968,Low,772.75,0.1424,0
CUST04166,30,Self-Employed,81280.06,129030.9,60,585,0.3607,18,0,1.5875,Low,2150.52,0.3175,0
CUST04167,58,Employed,78017.43,39933.93,36,488,0.2601,17,0,0.5119,Low,1109.28,0.1706,0
CUST04168,42,Unemployed,28981.69,95145.41,120,618,0.6083,17,0,3.2829,Medium,792.88,0.3283,1
CUST04169,46,Employed,82195.02,131453.95,12,691,0.0344,21,0,1.5993,Low,10954.5,1.5993,0
CUST04170,63,Employed,77876.18,140489.51,60,689,0.4225,18,3,1.804,High,2341.49,0.3608,2
CUST04172,47,Employed,86672.25,115628.79,60,716,0.2163,17,2,1.3341,Medium,1927.15,0.2668,1
CUST04173,49,Self-Employed,22611.48,15876.47,120,798,0.2542,17,0,0.7021,Low,132.3,0.0702,0
CUST04174,58,Unemployed,12353.73,131361.99,24,621,0.2355,20,0,5.0,High,5473.42,5.3167,2
CUST04175,40,Employed,100809.27,133417.35,12,633,0.0249,21,0,1.3235,Low,11118.11,1.3235,0
CUST04176,47,Employed,99620.81,85806.01,48,608,0.3368,19,0,0.8613,Low,1787.63,0.2153,0
CUST04177,61,Employed,63468.23,14777.59,12,621,0.2351,20,0,0.2328,Low,1231.47,0.2328,0
CUST04178,40,Employed,77062.23,74116.47,120,746,0.1451,20,1,0.9618,Low,617.64,0.0962,0
CUST04179,64,Employed,78812.0,35551.51,12,587,0.1878,22,1,0.4511,Low,2962.63,0.4511,0
CUST04180,39,Employed,100152.89,69105.52,24,669,0.2312,14,0,0.69,Low,2879.4,0.345,0
CUST04181,40,Employed,71905.61,109998.34,120,627,0.2972,20,0,1.5298,Low,916.65,0.153,0
CUST04182,55,Employed,40754.26,101794.84,48,665,0.4733,18,0,2.4978,Medium,2120.73,0.6244,1
CUST04183,22,Retired,51709.26,118098.82,84,627,0.5674,14,0,2.2839,Medium,1405.94,0.3263,1
CUST04185,54,Employed,39827.57,79064.85,24,733,0.139,19,0,1.9852,Low,3294.37,0.9926,0
CUST04186,42,Self-Employed,68438.75,140674.94,24,679,0.2869,19,0,2.0555,Low,5861.46,1.0277,0
CUST04187,23,Self-Employed,113101.48,96521.63,120,632,0.3334,20,0,0.8534,Low,804.35,0.0853,0
CUST04188,26,Employed,49005.14,113393.39,12,648,0.295,17,0,2.3139,Medium,9449.45,2.3139,1
CUST04189,35,Self-Employed,98756.59,101355.0,84,590,0.3612,20,0,1.0263,Low,1206.61,0.1466,0
CUST04190,47,Unemployed,22520.62,97870.38,24,684,0.3776,22,2,4.3458,High,4077.93,2.1729,2
CUST04191,30,Employed,49115.72,137463.61,36,608,0.0421,20,0,2.7988,Medium,3818.43,0.9329,1
CUST04192,29,Employed,29741.3,56690.44,48,667,0.2132,20,0,1.9061,Low,1181.05,0.4765,0
CUST04193,53,Employed,85743.35,67015.1,84,573,0.0839,18,0,0.7816,Low,797.8,0.1117,0
CUST04194,52,Employed,70362.88,60063.81,48,744,0.1519,21,4,0.8536,Medium,1251.33,0.2134,1
CUST04195,26,Employed,22323.25,115953.55,84,549,0.1974,20,4,5.0,High,1380.4,0.742,2
CUST04196,61,Self-Employed,113785.0,130920.84,24,639,0.048,22,0,1.1506,Low,5455.04,0.5753,0
CUST04197,56,Employed,59158.41,56837.85,84,531,0.1826,17,3,0.6329,Medium,676.64,0.1373,1
CUST04198,22,Employed,68863.18,25640.32,12,743,0.3286,18,1,0.3723,Low,2136.69,0.3723,0
CUST04199,49,Employed,93672.63,76645.46,84,774,0.2028,20,1,0.8182,Low,912.45,0.1169,0
CUST04200,24,Employed,87380.22,147727.64,120,554,0.1601,20,0,1.6906,Low,1231.06,0.1691,0
CUST04201,21,Self-Employed,42686.79,34533.86,60,675,0.3374,21,0,0.809,Low,575.56,0.1618,0
CUST04202,39,Employed,82639.36,70540.14,120,626,0.4511,20,0,0.8536,Low,587.83,0.0854,0
CUST04203,46,Retired,44536.97,44351.09,60,690,0.4289,17,0,0.9958,Low,739.18,0.1992,0
CUST04204,45,Employed,25765.58,138788.44,12,776,0.1763,21,2,5.0,High,11565.7,5.3866,2
CUST04205,30,Employed,37760.43,84883.01,24,680,0.296,18,2,2.2479,Medium,3536.79,1.124,1
CUST04206,35,Unemployed,27671.08,88917.95,24,588,0.3706,22,1,3.2134,High,3704.91,1.6067,2
CUST04208,41,Employed,73230.42,99653.06,60,621,0.3034,17,0,1.3608,Low,1660.88,0.2722,0
CUST04209,42,Self-Employed,99826.29,49421.1,60,591,0.4551,20,0,0.4951,Low,823.68,0.099,0
CUST04210,56,Employed,68674.48,79445.37,48,710,0.2936,18,3,1.1568,Medium,1655.11,0.2892,1
CUST04211,54,Unemployed,15867.29,82004.77,24,717,0.4247,19,1,5.0,High,3416.87,2.5841,2
CUST04212,50,Retired,34447.71,90872.56,12,750,0.1693,18,0,2.638,Medium,7572.71,2.638,1
CUST04213,45,Employed,83779.82,124413.21,24,616,0.2059,17,0,1.485,Low,5183.88,0.7425,0
CUST04214,48,Employed,67358.49,48345.52,24,742,0.3356,18,0,0.7177,Low,2014.4,0.3589,0
CUST04215,21,Employed,46910.54,42143.4,36,784,0.3186,20,0,0.8984,Low,1170.65,0.2995,0
CUST04216,24,Employed,53624.22,120392.28,84,543,0.3615,17,0,2.2451,Medium,1433.24,0.3207,1
CUST04217,27,Self-Employed,83957.42,109214.19,84,611,0.126,19,2,1.3008,Medium,1300.17,0.1858,1
CUST04218,29,Self-Employed,88791.38,37714.17,12,641,0.4604,17,0,0.4248,Low,3142.85,0.4248,0
CUST04220,39,Employed,69376.94,101560.77,36,757,0.2328,21,0,1.4639,Low,2821.13,0.488,0
CUST04221,21,Employed,70919.96,27790.81,36,511,0.2601,18,0,0.3919,Low,771.97,0.1306,0
CUST04222,30,Employed,85105.04,143764.46,84,596,0.6726,19,0,1.6893,Medium,1711.48,0.2413,1
CUST04223,56,Unemployed,11090.92,92639.06,36,741,0.0692,18,0,5.0,High,2573.31,2.7842,2
CUST04224,29,Employed,41956.09,128199.51,24,581,0.0988,21,0,3.0556,Medium,5341.65,1.5278,1
CUST04225,62,Unemployed,10103.08,121815.12,84,713,0.494,20,0,5.0,High,1450.18,1.7225,2
CUST04226,52,Self-Employed,70639.47,85880.67,84,648,0.339,21,3,1.2158,Medium,1022.39,0.1737,1
CUST04227,52,Self-Employed,10000.0,68560.85,48,712,0.3214,22,0,5.0,High,1428.35,1.714,2
CUST04228,26,Employed,46522.06,77035.77,24,713,0.2215,21,3,1.6559,Medium,3209.82,0.8279,1
CUST04229,58,Self-Employed,45178.16,121433.37,36,615,0.8352,14,0,2.6879,Medium,3373.15,0.896,1
CUST04230,37,Self-Employed,38694.0,97865.35,36,628,0.1524,21,2,2.5292,Medium,2718.48,0.8431,1
CUST04231,30,Self-Employed,104328.99,34828.99,48,622,0.6032,21,0,0.3338,Low,725.6,0.0835,0
CUST04232,47,Employed,97830.74,93356.49,60,668,0.1377,18,2,0.9543,Medium,1555.94,0.1909,1
CUST04233,55,Employed,27173.92,63676.65,120,479,0.2887,19,0,2.3433,Medium,530.64,0.2343,1
CUST04234,41,Self-Employed,111207.31,13888.14,12,688,0.1251,18,0,0.1249,Low,1157.34,0.1249,0
CUST04235,45,Employed,64080.53,60284.03,36,787,0.3447,19,0,0.9408,Low,1674.56,0.3136,0
CUST04236,48,Employed,43465.44,38002.22,120,665,0.3838,21,0,0.8743,Low,316.69,0.0874,0
CUST04237,35,Retired,47167.84,126594.76,36,640,0.1682,19,3,2.6839,High,3516.52,0.8946,2
CUST04238,24,Employed,69707.0,20224.92,24,655,0.4065,21,0,0.2901,Low,842.7,0.1451,0
CUST04239,49,Employed,63743.02,57290.4,36,692,0.4056,21,4,0.8988,Medium,1591.4,0.2996,1
CUST04240,29,Employed,74080.12,105846.34,36,741,0.2229,15,1,1.4288,Medium,2940.18,0.4763,1
CUST04241,47,Self-Employed,64355.73,135121.83,12,644,0.1108,18,2,2.0996,Medium,11260.15,2.0996,1
CUST04242,46,Employed,40027.88,53620.92,120,636,0.3652,18,0,1.3396,Low,446.84,0.134,0
CUST04243,39,Self-Employed,38849.97,92933.59,24,540,0.5422,23,0,2.3921,Medium,3872.23,1.1961,1
CUST04244,48,Employed,71328.03,59179.19,120,653,0.0356,20,0,0.8297,Low,493.16,0.083,0
CUST04245,37,Employed,90492.69,34417.76,60,553,0.2474,19,1,0.3803,Low,573.63,0.0761,0
CUST04246,63,Self-Employed,53034.22,52229.08,36,606,0.2923,21,4,0.9848,High,1450.81,0.3283,2
CUST04247,61,Employed,42734.17,97205.81,36,720,0.2127,17,0,2.2747,Low,2700.16,0.7582,0
CUST04248,62,Retired,55769.78,108869.2,60,731,0.4841,21,1,1.9521,Medium,1814.49,0.3904,1
CUST04249,40,Employed,62282.04,58737.81,48,687,0.2102,19,0,0.9431,Low,1223.7,0.2358,0
CUST04250,60,Employed,26574.51,27117.15,120,747,0.5584,19,5,1.0204,High,225.98,0.102,2
CUST04251,59,Employed,46632.49,25235.84,60,517,0.1348,17,2,0.5412,Medium,420.6,0.1082,1
CUST04252,43,Employed,61364.64,122829.04,60,780,0.2678,20,0,2.0016,Low,2047.15,0.4003,0
CUST04253,52,Retired,27603.04,99724.66,24,582,0.2742,20,1,3.6128,High,4155.19,1.8064,2
CUST04254,53,Unemployed,59158.41,110564.47,84,674,0.0383,17,1,4.4182,High,1316.24,0.267,2
CUST04255,25,Employed,38993.61,75796.86,60,596,0.2285,21,1,1.9438,Medium,1263.28,0.3888,1
CUST04256,63,Employed,62379.71,71311.37,24,674,0.2471,18,0,1.1432,Low,2971.31,0.5716,0
CUST04257,54,Self-Employed,114119.58,35616.77,84,651,0.4417,21,2,0.3121,Low,424.01,0.0446,0
CUST04258,60,Employed,10000.0,29409.26,60,741,0.3674,17,0,2.9409,Medium,490.15,0.5882,1
CUST04259,31,Employed,59352.2,27317.43,120,847,0.0526,17,0,0.4603,Low,227.65,0.046,0
CUST04260,23,Unemployed,10000.0,148809.35,36,720,0.6019,18,0,5.0,High,4133.59,4.9603,2
CUST04261,53,Retired,48073.96,124029.3,36,640,0.4499,19,0,2.58,Medium,3445.26,0.86,1
CUST04262,31,Retired,30721.31,95788.79,84,772,0.1439,22,3,3.118,High,1140.34,0.4454,2
CUST04263,36,Self-Employed,73513.05,36088.57,48,514,0.1673,21,0,0.4909,Low,751.85,0.1227,0
CUST04264,38,Self-Employed,53457.9,53960.53,84,603,0.3965,20,2,1.0094,Medium,642.39,0.1442,1
CUST04265,50,Employed,45410.82,55863.93,120,631,0.4126,22,0,1.2302,Low,465.53,0.123,0
CUST04266,30,Employed,48311.18,74262.64,60,627,0.3157,22,0,1.5372,Low,1237.71,0.3074,0
CUST04267,38,Employed,55602.97,66189.54,12,590,0.1844,21,0,1.1904,Low,5515.79,1.1904,0
CUST04268,58,Self-Employed,43092.51,140452.21,60,705,0.0601,21,0,3.2593,Medium,2340.87,0.6519,1
CUST04269,39,Self-Employed,61106.5,109517.4,84,649,0.2604,18,0,1.7922,Low,1303.78,0.256,0
CUST04270,56,Unemployed,32576.31,16803.76,120,639,0.1535,19,3,0.5158,Medium,140.03,0.0516,1
CUST04271,33,Unemployed,17357.57,57193.74,12,762,0.0409,15,0,3.295,Medium,4766.14,3.295,1
CUST04272,23,Unemployed,16530.23,24279.58,120,614,0.5696,20,0,1.4688,Medium,202.33,0.1469,1
CUST04273,30,Retired,51705.97,45506.41,120,732,0.3929,20,0,0.8801,Low,379.22,0.088,0
CUST04274,58,Employed,76021.28,144039.49,84,628,0.2687,21,0,1.8947,Low,1714.76,0.2707,0
CUST04275,21,Self-Employed,87368.61,107263.21,60,629,0.181,19,2,1.2277,Medium,1787.72,0.2455,1
CUST04278,62,Retired,54321.23,68611.75,120,597,0.1168,22,0,1.2631,Low,571.76,0.1263,0
CUST04279,37,Unemployed,15439.15,92362.71,120,507,0.4088,18,0,5.0,High,769.69,0.5982,2
CUST04280,29,Employed,59158.41,77460.42,12,670,0.0807,20,3,1.1452,Medium,6455.04,1.3094,1
CUST04281,26,Employed,64328.43,15117.05,12,624,0.1381,20,1,0.235,Low,1259.75,0.235,0
CUST04282,63,Self-Employed,92748.15,79754.38,60,736,0.0449,16,1,0.8599,Low,1329.24,0.172,0
CUST04283,45,Self-Employed,45625.62,23887.6,36,591,0.4476,21,0,0.5236,Low,663.54,0.1745,0
CUST04284,59,Retired,36030.58,80283.97,120,629,0.2043,22,0,2.2282,Medium,669.03,0.2228,1
CUST04285,48,Employed,50383.52,40679.95,48,747,0.5141,20,1,0.8074,Low,847.5,0.2019,0
CUST04286,53,Employed,86908.77,25907.88,12,721,0.2601,21,0,0.2981,Low,2158.99,0.2981,0
CUST04287,57,Employed,71219.42,46748.83,36,660,0.4781,21,0,0.6564,Low,1298.58,0.2188,0
CUST04288,29,Employed,71371.12,19445.2,36,567,0.2533,20,0,0.2725,Low,540.14,0.0908,0
CUST04289,38,Employed,89367.58,46177.64,120,696,0.1506,18,2,0.5167,Low,384.81,0.0517,0
CUST04290,41,Unemployed,27593.36,130705.24,12,626,0.1844,21,2,4.7368,High,10892.1,4.7368,2
CUST04291,22,Employed,85889.96,49539.75,24,608,0.3133,19,0,0.5768,Low,2064.16,0.2884,0
CUST04292,63,Employed,89063.28,73182.19,84,756,0.2486,20,1,0.8217,Low,871.22,0.1174,0
CUST04293,58,Employed,96253.36,80372.21,24,767,0.0911,16,0,0.835,Low,3348.84,0.4175,0
CUST04294,60,Employed,45667.62,30852.16,60,579,0.4368,19,2,0.6756,Medium,514.2,0.1351,1
CUST04295,56,Unemployed,21595.54,69058.75,120,787,0.29,18,0,3.1978,Medium,575.49,0.3198,1
CUST04296,63,Self-Employed,40729.74,128682.26,84,642,0.0335,17,1,3.1594,Medium,1531.93,0.4513,1
CUST04297,57,Self-Employed,24463.67,16676.43,84,712,0.0409,19,0,0.6817,Low,198.53,0.0974,0
CUST04298,35,Employed,57734.91,138808.85,60,796,0.2601,17,0,2.4042,Medium,2313.48,0.4808,1
CUST04299,48,Employed,68888.34,131311.47,36,636,0.1033,20,1,1.9061,Medium,3647.54,0.6354,1
CUST04300,38,Employed,60397.29,129095.28,120,670,0.35,20,0,2.1374,Medium,1075.79,0.2137,1
CUST04301,54,Employed,66320.37,33788.7,12,707,0.407,18,0,0.5095,Low,2815.72,0.5095,0
CUST04302,42,Unemployed,21985.19,75225.47,24,776,0.2125,21,0,3.4216,Medium,3134.39,1.7108,1
CUST04303,31,Employed,64244.91,94342.54,36,651,0.5199,18,4,1.4685,High,2620.63,0.4895,2
CUST04304,33,Self-Employed,109943.62,19492.74,120,714,0.3504,22,2,0.1773,Low,162.44,0.0177,0
CUST04305,24,Employed,97300.09,85742.6,24,588,0.2601,19,2,0.8812,Medium,3572.61,0.4406,1
CUST04306,42,Self-Employed,111108.13,126806.27,12,531,0.1946,16,2,1.1413,Medium,10567.19,1.1413,1
CUST04307,27,Unemployed,18234.72,140800.32,24,595,0.2044,20,0,5.0,High,5866.68,3.8608,2
CUST04308,63,Self-Employed,16616.61,45357.64,48,595,0.3746,20,0,2.7297,Medium,944.95,0.6824,1
CUST04309,44,Employed,10000.0,46867.2,120,728,0.3899,19,2,4.6867,High,390.56,0.4687,2
CUST04310,24,Retired,66358.03,44255.94,60,644,0.331,18,0,0.6669,Low,737.6,0.1334,0
CUST04311,48,Self-Employed,103142.25,27250.26,84,601,0.1661,20,5,0.2642,High,324.41,0.0377,2
CUST04312,35,Employed,70218.43,67453.49,24,579,0.3547,24,0,0.9606,Low,2810.56,0.4803,0
CUST04313,21,Employed,89924.53,118747.98,12,616,0.4079,19,0,1.3205,Low,9895.66,1.3205,0
CUST04314,23,Self-Employed,76931.01,108252.85,120,723,0.1378,20,0,1.4071,Low,902.11,0.1407,0
CUST04315,34,Self-Employed,93982.78,135546.31,12,578,0.3382,19,0,1.4422,Low,11295.53,1.4422,0
CUST04316,58,Employed,33966.33,56582.51,48,639,0.2481,18,1,1.6658,Medium,1178.8,0.4165,1
CUST04317,21,Employed,54716.27,87971.79,12,619,0.2643,20,0,1.6078,Low,7330.98,1.6078,0
CUST04318,58,Retired,23397.55,116147.65,48,678,0.5182,19,0,4.9641,High,2419.74,1.241,2
CUST04319,58,Employed,72344.31,135235.13,36,797,0.4225,21,0,1.8693,Low,3756.53,0.6231,0
CUST04320,41,Employed,66124.93,131404.38,24,597,0.26,20,0,1.9872,Medium,5475.18,0.9936,1
CUST04321,49,Employed,51234.04,72500.05,12,675,0.4544,20,0,1.4151,Low,6041.67,1.4151,0
CUST04322,25,Unemployed,21153.79,136494.39,60,648,0.1478,20,0,5.0,High,2274.91,1.2905,2
CUST04323,30,Employed,47628.46,69388.09,24,612,0.2459,19,0,1.4569,Low,2891.17,0.7284,0
CUST04324,48,Self-Employed,119534.52,135910.67,120,654,0.1095,18,0,1.137,Low,1132.59,0.1137,0
CUST04325,41,Employed,97431.54,117660.77,48,795,0.1987,23,0,1.2076,Low,2451.27,0.3019,0
CUST04326,27,Self-Employed,64471.86,37138.95,24,644,0.4087,17,0,0.576,Low,1547.46,0.288,0
CUST04327,23,Unemployed,14785.36,139801.81,24,644,0.2137,20,0,5.0,High,5825.08,4.7277,2
CUST04328,40,Employed,84368.83,40157.37,12,619,0.1784,19,1,0.476,Low,3346.45,0.476,0
CUST04329,39,Employed,68897.97,136720.89,60,683,0.2601,21,0,1.9844,Low,2278.68,0.3969,0
CUST04330,55,Employed,43279.95,94190.82,36,570,0.2926,19,1,2.1763,Medium,2616.41,0.7254,1
CUST04331,24,Employed,84701.7,101769.54,60,659,0.2169,18,1,1.2015,Low,1696.16,0.2403,0
CUST04332,25,Unemployed,12772.96,20853.36,84,685,0.0891,21,0,1.6326,Low,248.25,0.2332,0
CUST04333,21,Employed,21290.25,14532.45,48,582,0.3452,19,0,0.6826,Low,302.76,0.1706,0
CUST04334,24,Self-Employed,101617.78,145409.45,84,777,0.7579,18,0,1.4309,Low,1731.06,0.2044,0
CUST04335,32,Employed,82467.59,53854.52,120,774,0.1208,19,5,0.653,Medium,448.79,0.0653,1
CUST04336,47,Employed,71770.01,127433.81,60,829,0.1291,21,0,1.7756,Low,2123.9,0.3551,0
CUST04337,62,Employed,97695.27,107148.94,60,695,0.1687,17,2,1.0968,Medium,1785.82,0.2194,1
CUST04338,43,Employed,82009.35,92600.07,48,683,0.3509,22,1,1.1291,Low,1929.17,0.2823,0
CUST04339,45,Employed,87558.84,104355.44,120,643,0.3405,21,1,1.1918,Low,869.63,0.1192,0
CUST04340,41,Self-Employed,54710.73,17961.14,120,655,0.2768,18,0,0.3283,Low,149.68,0.0328,0
CUST04341,44,Employed,80140.88,64797.31,60,724,0.4075,21,0,0.8085,Low,1079.96,0.1617,0
CUST04342,45,Employed,29182.34,93026.08,36,651,0.5238,20,0,3.1878,Medium,2584.06,1.0626,1
CUST04343,52,Self-Employed,44750.06,130796.63,24,637,0.1223,19,0,2.9228,Medium,5449.86,1.4614,1
CUST04344,52,Unemployed,39022.39,108629.67,36,694,0.3088,20,0,2.7838,Medium,3017.49,0.9279,1
CUST04345,25,Employed,89633.01,41657.05,84,599,0.1226,22,2,0.4648,Low,495.92,0.0664,0
CUST04346,56,Self-Employed,57104.95,147814.31,24,776,0.2427,18,0,2.5885,Medium,6158.93,1.2942,1
CUST04347,62,Employed,42724.74,98240.31,24,650,0.3449,21,1,2.2994,Medium,4093.35,1.1497,1
